dataset,model,level,feature_set,threshold_value,precision_normal,recall_normal,f1_score_normal,precision_anomalous,recall_anomalous,f1_score_anomalous
bpi_2012,LOF,L2_Activity,velocity_based,0.5,0.6866788879596227,0.8064318404707421,0.7417529563545144,0.23844620680137113,0.14142003559623698,0.17754135765760037
bpi_2012,LOF,L2_Activity,velocity_based,0.75,0.6875956221971146,0.8294725945298028,0.7518997674033037,0.23265776236594968,0.12064708873633359,0.15889588580652445
bpi_2012,LOF,L2_Activity,velocity_based,1.0,0.6884318500821857,0.8473520758417784,0.7596693921530013,0.22798179513199232,0.105185608949911,0.14395294547086065
bpi_2012,LOF,L2_Activity,velocity_based,1.25,0.6891658262035736,0.8617320475100796,0.7658481237335251,0.22395783083151694,0.09311085685227562,0.1315340598062837
bpi_2012,LOF,L2_Activity,velocity_based,1.5,0.6898141894652382,0.8733229813664597,0.7707966236454993,0.22065650276633214,0.08369183829138063,0.12135378870717242
bpi_2012,LOF,L2_Activity,velocity_based,1.75,0.6904546140927166,0.8831006864988558,0.7749848682271625,0.21836423170653627,0.07620391558606662,0.1129785882231548
bpi_2012,LOF,L2_Activity,velocity_based,2.0,0.6910478962217732,0.8914819657840253,0.7785718155566795,0.2166289071702039,0.0700228832951945,0.10583377719552081
bpi_2012,LOF,L2_Activity,velocity_based,2.25,0.6915523893933491,0.8986270022883295,0.781606813692054,0.2149882019178005,0.06478260869565218,0.09956213793066453
bpi_2012,LOF,L2_Activity,velocity_based,2.5,0.6919901171331702,0.9047945951836113,0.7842119289653369,0.21346875826677328,0.06029494024917366,0.09402931535095742
bpi_2012,LOF,L3_Global,minimal,-1.5,0.5393709247431372,0.13574534161490684,0.21690108496996857,0.2656486417307583,0.7294965675057208,0.38947023334213277
bpi_2012,LOF,L3_Global,minimal,-1.25,0.5388813223284377,0.14359703606843194,0.22676592946749635,0.2630541902758873,0.7132888380371218,0.38435992411311776
bpi_2012,LOF,L3_Global,minimal,-1.0,0.7648243128279862,0.7766203552359159,0.7706765853696415,0.4593235724493308,0.44279176201372994,0.4509040115336088
bpi_2012,LOF,L3_Global,minimal,-0.75,0.7616033465897234,0.7841843739784243,0.7727285731557407,0.4590036572909509,0.42724764810577165,0.4425553590843848
bpi_2012,LOF,L3_Global,minimal,-0.5,0.7585487686810974,0.7918072354800044,0.7748211224805936,0.45885595232856796,0.4119120264429189,0.4341179869039027
bpi_2012,LOF,L3_Global,minimal,-0.25,0.7556464462214301,0.7993091424212706,0.7768647160638038,0.45874745025802033,0.3968967709127892,0.42558638768029233
bpi_2012,LOF,L3_Global,minimal,0.0,0.7528535437107174,0.8066296175220661,0.7788143932670946,0.45856127976370537,0.3821332316297991,0.41687319557807906
bpi_2012,LOF,L3_Global,minimal,0.25,0.7502343169963372,0.8136411681377357,0.7806522995802628,0.45834578582935015,0.3679583015509789,0.40820821302117427
bpi_2012,LOF,L3_Global,minimal,0.5,0.747717157423675,0.8205388471177946,0.7824372010359083,0.45811246504937164,0.3540083905415713,0.3993875982700275
bpi_2012,LOF,L3_Global,minimal,0.75,0.7452735517373219,0.8271248774109186,0.7840686836165457,0.4576326549166887,0.34035977625222474,0.39037816794931307
bpi_2012,LOF,L3_Global,minimal,1.0,0.7429444287301521,0.8336624169118447,0.7856932061012023,0.45723288334632634,0.3269628782100178,0.38127605795970837
bpi_2012,LOF,L3_Global,minimal,1.25,0.7407903914796088,0.8399357088373106,0.7872533840193998,0.4569121912396379,0.31422705314009663,0.37236627320342763
bpi_2012,LOF,L3_Global,minimal,1.5,0.7386984536962709,0.8460978533289746,0.7887583220936073,0.45651445226750986,0.3016475972540046,0.36325908348002567
bpi_2012,LOF,L3_Global,minimal,1.75,0.7367557649812506,0.8520175438596491,0.7902049268123879,0.45618493569489615,0.2896643783371472,0.35432999462713066
bpi_2012,LOF,L3_Global,minimal,2.0,0.7348955972609601,0.8578195488721805,0.7916129985881127,0.4558634809039147,0.2779494024917366,0.3453303794937148
bpi_2012,LOF,L3_Global,minimal,2.25,0.7331755691118418,0.8632919254658384,0.7929302175729184,0.4555447455372816,0.2669120264429189,0.33659274925318267
bpi_2012,LOF,L3_Global,minimal,2.5,0.7315637169486668,0.868543641712978,0.7941892310411747,0.45525517481082645,0.2563615560640732,0.32800189340614094
bpi_2012,LOF,L3_Global,position_based,-1.5,0.08,2.179361447096001e-06,4.358604157018714e-06,0.30000019069776307,0.9999987287058225,0.4615385518091947
bpi_2012,LOF,L3_Global,position_based,-1.25,0.8188805661921853,0.0051013403072899645,0.010139352287952954,0.300520389921684,0.9973658784642767,0.461872179904624
bpi_2012,LOF,L3_Global,position_based,-1.0,0.7090513629436601,0.25323417238749046,0.3731866031009351,0.3030171424004394,0.7575413170607679,0.4328813807436946
bpi_2012,LOF,L3_Global,position_based,-0.75,0.6932056661905472,0.546125640187425,0.610937229344849,0.2916450508744092,0.43603101957793033,0.3495126797756828
bpi_2012,LOF,L3_Global,position_based,-0.5,0.6908434111674892,0.651641604010025,0.6706697512158555,0.28220196123667896,0.31956775997965925,0.29972412105707613
bpi_2012,LOF,L3_Global,position_based,-0.25,0.6920523448821546,0.707394028549635,0.6996390271472422,0.2800098397890889,0.2655263157894737,0.27257565106106474
bpi_2012,LOF,L3_Global,position_based,0.0,0.6935560640732266,0.7430957829355999,0.7174717904205792,0.28066819221967965,0.23389016018306635,0.25515290201789054
bpi_2012,LOF,L3_Global,position_based,0.25,0.6948804825586732,0.7684706331045004,0.7298251165892629,0.2824531847840165,0.2126570048309179,0.24263524009099902
bpi_2012,LOF,L3_Global,position_based,0.5,0.6959396676260867,0.7877879481311976,0.7390208693775138,0.2845048312759454,0.19689168573607935,0.23272527417612476
bpi_2012,LOF,L3_Global,position_based,0.75,0.6967178367096312,0.8031573498964804,0.7461606961545135,0.2862821464581571,0.18423086702262903,0.22418873371319278
bpi_2012,LOF,L3_Global,position_based,1.0,0.6972586362220052,0.8157322654462243,0.7518568315027634,0.28760194136421824,0.17357742181540808,0.2164929643315722
bpi_2012,LOF,L3_Global,position_based,1.25,0.697730672810235,0.826174130979623,0.756539315773838,0.2890098984973918,0.16486905669972032,0.20996187659080906
bpi_2012,LOF,L3_Global,position_based,1.5,0.6981086103705076,0.8350446769096654,0.7604611877291066,0.2902669872369509,0.1574141876430206,0.2041272482900879
bpi_2012,LOF,L3_Global,position_based,1.75,0.6983235148643605,0.842608695652174,0.763710904618917,0.2908856030591126,0.15064836003051105,0.19849544692182286
bpi_2012,LOF,L3_Global,position_based,2.0,0.6984778880476554,0.8492366786531547,0.7665146544913163,0.29129986204071323,0.14459445715738622,0.19325854859339708
bpi_2012,LOF,L3_Global,position_based,2.25,0.6985750031626016,0.8549645853764847,0.7688981037096922,0.291479254818835,0.13922196796338673,0.18843770070071617
bpi_2012,LOF,L3_Global,position_based,2.5,0.6986117856310917,0.8600659256837746,0.7709767334948677,0.29134433837258084,0.1342372234935164,0.18379136338998087
bpi_2012,LOF,L3_Global,process_context,-1.5,0.7755492322955567,0.0011120191783807343,0.002220829120459574,0.3000755528040547,0.9992473938469362,0.46154763055301967
bpi_2012,LOF,L3_Global,process_context,-1.25,0.7610023206286146,0.03590497984090661,0.06857244309762975,0.3020822405776592,0.9736829392321382,0.4611072393867256
bpi_2012,LOF,L3_Global,process_context,-1.0,0.7306576161071057,0.2609507464312956,0.38455837506963386,0.31021929530443515,0.7755466564963133,0.44317016361382383
bpi_2012,LOF,L3_Global,process_context,-0.75,0.7138301401646331,0.4960341070066471,0.5853281034642521,0.3130988921831076,0.536000508517671,0.39529184175043575
bpi_2012,LOF,L3_Global,process_context,-0.5,0.7065257436924582,0.6234842541135447,0.6624121773528333,0.3105439124528368,0.3957106534452072,0.34799164005881844
bpi_2012,LOF,L3_Global,process_context,-0.25,0.7031960454884107,0.7004059060695217,0.701798019625319,0.307358330800715,0.3102046783625731,0.30877451795932814
bpi_2012,LOF,L3_Global,process_context,0.0,0.7016694635138572,0.751788710907704,0.7258649622557142,0.30500839054157136,0.25417365878464276,0.27728035503779214
bpi_2012,LOF,L3_Global,process_context,0.25,0.7009496524338359,0.788461915658712,0.7421347860057226,0.30351875636784675,0.2150991609458429,0.25177136256261085
bpi_2012,LOF,L3_Global,process_context,0.5,0.7004539114392097,0.8158281573498964,0.7537514863093109,0.3020055368305874,0.1859344012204424,0.23016378231067716
bpi_2012,LOF,L3_Global,process_context,0.75,0.7002703898993798,0.8372638117031709,0.7626638853880964,0.3013884653013946,0.163813882532418,0.21225733559367602
bpi_2012,LOF,L3_Global,process_context,1.0,0.7001796032510293,0.8542595619483491,0.769582937538259,0.30105120750982794,0.14647088736333586,0.1970620403747745
bpi_2012,LOF,L3_Global,process_context,1.25,0.7001784504865025,0.8684815299117359,0.7753010519868182,0.30117930839402873,0.13225654716501398,0.1837987507185323
bpi_2012,LOF,L3_Global,process_context,1.5,0.7002529639044572,0.8806107660455487,0.7801432412236033,0.3018664248433159,0.12045003813882534,0.1721895412867204
bpi_2012,LOF,L3_Global,process_context,1.75,0.7003161855710487,0.8908477716029204,0.7841741982104534,0.3025761085196123,0.11049326214085939,0.16187068377140046
bpi_2012,LOF,L3_Global,process_context,2.0,0.7004048480175731,0.8997046965239186,0.7876426478215112,0.3036152780140484,0.10202898550724637,0.15272864159784513
bpi_2012,LOF,L3_Global,process_context,2.25,0.7004536629267228,0.9074348915767679,0.7906217606091803,0.30442588927588765,0.09452453597762522,0.144253106389363
bpi_2012,LOF,L3_Global,process_context,2.5,0.700504242667328,0.9142181540808544,0.7932179756520559,0.30534865577507836,0.08797609966946351,0.1365917502007274
bpi_2012,LOF,L3_Global,time_based_circular,-1.5,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
bpi_2012,LOF,L3_Global,time_based_circular,-1.25,0.0,0.0,0.0,0.3,1.0,0.4615384615384615
bpi_2012,LOF,L3_Global,time_based_circular,-1.0,0.7852248037398069,0.2804391413315898,0.4132780708723914,0.328408499221794,0.821019577930333,0.46915472621346044
bpi_2012,LOF,L3_Global,time_based_circular,-0.75,0.7203758708017455,0.6878353492426719,0.7037294533419876,0.3410655442459819,0.37701500127129417,0.35814001053497785
bpi_2012,LOF,L3_Global,time_based_circular,-0.5,0.7132723334116282,0.7249814754276998,0.719079208266825,0.33273123334462484,0.3199860157640478,0.3262340999762903
bpi_2012,LOF,L3_Global,time_based_circular,-0.25,0.7125105367288296,0.7467385855944209,0.7292231238274721,0.3344562960356982,0.2969666920925502,0.31459851618260426
bpi_2012,LOF,L3_Global,time_based_circular,0.0,0.7124052885837783,0.7632913806254767,0.7369709881901154,0.33721586575133483,0.28101322145944574,0.30655987795575895
bpi_2012,LOF,L3_Global,time_based_circular,0.25,0.7119091407478119,0.7767674621335948,0.7429253850937131,0.3385036148065676,0.26654589371980675,0.29824562991639786
bpi_2012,LOF,L3_Global,time_based_circular,0.5,0.7112760768133028,0.788461915658712,0.7478827099460417,0.3390544726672918,0.25320366132723116,0.2899065628899746
bpi_2012,LOF,L3_Global,time_based_circular,0.75,0.710481980548348,0.7986591478696742,0.7519944605936347,0.33869821894274,0.24061657767607425,0.28135415880551995
bpi_2012,LOF,L3_Global,time_based_circular,1.0,0.7097615527206893,0.8077977552577094,0.7556129553041984,0.3382489569530137,0.22923468090516144,0.27327056438269437
bpi_2012,LOF,L3_Global,time_based_circular,1.25,0.7089855927732385,0.8156472703497876,0.7585853798756771,0.3371642241459442,0.2188100686498856,0.2653892273106952
bpi_2012,LOF,L3_Global,time_based_circular,1.5,0.7083663208989894,0.8225471286912935,0.761198601518936,0.33632740061551675,0.20983473175692854,0.2584322847859738
bpi_2012,LOF,L3_Global,time_based_circular,1.75,0.7077625521034943,0.8287119973847663,0.763476657283345,0.33526700935090453,0.20158403254513094,0.2517803445343422
bpi_2012,LOF,L3_Global,time_based_circular,2.0,0.7072195216575284,0.8342933420507791,0.7655186770049467,0.3342129663761367,0.19409483854563947,0.24557197065859232
bpi_2012,LOF,L3_Global,time_based_circular,2.25,0.7067984893123825,0.839320039228506,0.7673797776737638,0.3334819016387667,0.18758962623951184,0.24011111755452882
bpi_2012,LOF,L3_Global,time_based_circular,2.5,0.7064009073687196,0.8438678217282336,0.7690394273399277,0.33267463061319136,0.1816196287821002,0.23496269641684892
bpi_2012,LOF,L3_Global,velocity_based,-1.5,0.6508462056831666,0.01952598888525662,0.037913358657132176,0.2989468799478141,0.9755644546147979,0.4576529312677785
bpi_2012,LOF,L3_Global,velocity_based,-1.25,0.6597961264135405,0.08997820638552904,0.1583580286280596,0.2957597823087948,0.8917569285532672,0.44419713104163583
bpi_2012,LOF,L3_Global,velocity_based,-1.0,0.6822150244611006,0.24364934074316227,0.3590617528848811,0.29407164191272567,0.7351779811848462,0.4201021621440943
bpi_2012,LOF,L3_Global,velocity_based,-0.75,0.7031721313940589,0.4418796992481203,0.5427122729574523,0.30249117952966736,0.5647648105771675,0.39396940314816853
bpi_2012,LOF,L3_Global,velocity_based,-0.5,0.7066623843090627,0.5901318513675493,0.6431608341388564,0.3093743442493002,0.42841342486651407,0.35929005933874963
bpi_2012,LOF,L3_Global,velocity_based,-0.25,0.70721114400916,0.691072790672333,0.6990486463366657,0.31561015181221524,0.33241545893719804,0.3237944850558063
bpi_2012,LOF,L3_Global,velocity_based,0.0,0.7067656172400903,0.7572496458537649,0.731137204437482,0.3202969353057557,0.2669132977370964,0.29117854712356867
bpi_2012,LOF,L3_Global,velocity_based,0.25,0.7059895236404936,0.801976680832516,0.7509281111561117,0.3232531647396613,0.22070302568014238,0.2623111978832196
bpi_2012,LOF,L3_Global,velocity_based,0.5,0.7050850965619764,0.8326615451672661,0.76358115273279,0.3242504228579057,0.18735570811085683,0.2374874412847059
bpi_2012,LOF,L3_Global,velocity_based,0.75,0.7042786704047622,0.8549967309578295,0.7723534692919117,0.32420780931966575,0.16231756928553268,0.21632757461225424
bpi_2012,LOF,L3_Global,velocity_based,1.0,0.7035495361865698,0.8716519559768988,0.7786308796209438,0.32318739569941796,0.14300661072972284,0.198276883544322
bpi_2012,LOF,L3_Global,velocity_based,1.25,0.7029827130162427,0.8846910755148741,0.7834385938394801,0.3220662149434389,0.12782100177981187,0.18300858228895472
bpi_2012,LOF,L3_Global,velocity_based,1.5,0.702557820053801,0.895280047945952,0.7872963090464747,0.32112997564980417,0.11558479532163743,0.16998517089105755
bpi_2012,LOF,L3_Global,velocity_based,1.75,0.7021524583798213,0.9038928843848753,0.7903519772201645,0.31961294266985246,0.10534324942791762,0.1584581371907884
bpi_2012,LOF,L3_Global,velocity_based,2.0,0.7018733640855918,0.9111921107115615,0.7929515738105812,0.31865549639295837,0.09691456903127384,0.14862534005524225
bpi_2012,LOF,L3_Global,velocity_based,2.25,0.7016830974013958,0.9174561403508772,0.7951921376171451,0.31817364883825705,0.0898792270531401,0.14016294152057635
bpi_2012,LOF,L3_Global,velocity_based,2.5,0.7015076222707455,0.9228119211071156,0.7970839627905362,0.31752856877144653,0.08379862700228832,0.13260105953666318
bpi_2013,DBSCAN,L1_Micro,minimal,N/A,0.7030206739129892,0.9836979836979838,0.8200024808813537,0.4462610232006031,0.03038038038038038,0.05673135343272656
bpi_2013,DBSCAN,L1_Micro,position_based,N/A,0.7041841266425551,0.976876876876877,0.8184054100243372,0.439413135729799,0.04244244244244244,0.07714026823136033
bpi_2013,DBSCAN,L1_Micro,process_context,N/A,0.7058933966839629,0.9746889746889748,0.8187888606499218,0.46866901566399255,0.052402402402402404,0.09403280018520663
bpi_2013,DBSCAN,L1_Micro,time_based_circular,N/A,0.709413926075645,0.976876876876877,0.8219114801695271,0.5523323729747773,0.06621621621621622,0.11738319303745734
bpi_2013,DBSCAN,L1_Micro,velocity_based,N/A,0.7010308032509761,0.9817889317889318,0.8179865253498919,0.3527312794698504,0.023023023023023025,0.043141132276006994
bpi_2013,DBSCAN,L2_Activity,minimal,N/A,0.7011402536641607,0.9815958815958815,0.817995362064287,0.3558896674008133,0.023723723723723722,0.044438076137547904
bpi_2013,DBSCAN,L2_Activity,position_based,N/A,0.705024487658345,0.9435864435864436,0.8070256217873963,0.3733910319192856,0.07877877877877879,0.12971500413977113
bpi_2013,DBSCAN,L2_Activity,process_context,N/A,0.7063976586513068,0.9632132132132132,0.8150385014151593,0.4336170369687607,0.06581581581581582,0.113857520488585
bpi_2013,DBSCAN,L2_Activity,time_based_circular,N/A,0.7178126311480466,0.956928356928357,0.8202457505876806,0.5504774316250727,0.12197197197197199,0.1982424668962139
bpi_2013,DBSCAN,L2_Activity,velocity_based,N/A,0.6997313759541891,0.975975975975976,0.8150826550926965,0.28794555782076175,0.022772772772772773,0.04217761680405962
bpi_2013,DBSCAN,L3_Global,minimal,N/A,0.7000541271992571,0.9987558987558988,0.8231446383859862,0.34023809523809523,0.0015015015015015015,0.002989537612137561
bpi_2013,DBSCAN,L3_Global,position_based,N/A,0.7007696972378896,0.9918704418704418,0.8212878416256789,0.38543752218852295,0.011761761761761762,0.02281272138895843
bpi_2013,DBSCAN,L3_Global,process_context,N/A,0.7039305343502168,0.9871299871299872,0.8218157503786822,0.5046154899838611,0.031231231231231234,0.058782817076207895
bpi_2013,DBSCAN,L3_Global,time_based_circular,N/A,0.7029806770818867,0.9913770913770914,0.8226333729383105,0.5250109321012001,0.022622622622622622,0.04329758333303507
bpi_2013,DBSCAN,L3_Global,velocity_based,N/A,0.6994168733580038,0.9957314457314457,0.8216760062113119,0.1320704757968185,0.0015015015015015015,0.0029689284477360063
bpi_2013,IsolationForest,L1_Micro,minimal,-1.5,0.6983074754300684,0.833011583011583,0.7597213301408741,0.2914260646190831,0.16026026026026025,0.20671144171396777
bpi_2013,IsolationForest,L1_Micro,minimal,-1.25,0.6983074754300684,0.833011583011583,0.7597213301408741,0.2914260646190831,0.16026026026026025,0.20671144171396777
bpi_2013,IsolationForest,L1_Micro,minimal,-1.0,0.7124094857960065,0.891913341913342,0.7921121639756689,0.38795530676328055,0.15985985985985987,0.2263355737695552
bpi_2013,IsolationForest,L1_Micro,minimal,-0.75,0.7234591852687257,0.9425568425568425,0.8185957839710163,0.5435298016642647,0.1593093093093093,0.24627176509167023
bpi_2013,IsolationForest,L1_Micro,minimal,-0.5,0.7248188590810457,0.951029601029601,0.8226542822358264,0.579718252355365,0.1575075075075075,0.24764213420861592
bpi_2013,IsolationForest,L1_Micro,minimal,-0.25,0.7181318326795838,0.9588159588159588,0.8212005460923733,0.5590911783895018,0.12187187187187187,0.20008424401748465
bpi_2013,IsolationForest,L1_Micro,minimal,0.0,0.7086815842332382,0.9706134706134707,0.8192191396098194,0.5017753355241663,0.06901901901901902,0.12132349822554515
bpi_2013,IsolationForest,L1_Micro,minimal,0.25,0.703822876501382,0.9813813813813814,0.8197433839883361,0.45741343046354377,0.03638638638638639,0.06735844930736994
bpi_2013,IsolationForest,L1_Micro,minimal,0.5,0.7016495721043802,0.9882239382239382,0.8206369693166653,0.4162365646276555,0.01951951951951952,0.03726428426250006
bpi_2013,IsolationForest,L1_Micro,minimal,0.75,0.7006892844579959,0.9926426426426426,0.8214972168056958,0.37873765009383015,0.01061061061061061,0.020628473365698643
bpi_2013,IsolationForest,L1_Micro,minimal,1.0,0.7002686587686789,0.995967395967396,0.8223437667440567,0.35064277028441115,0.005305305305305305,0.01044562448701127
bpi_2013,IsolationForest,L1_Micro,minimal,1.25,0.7000029997878366,0.998112398112398,0.822890641248755,0.2988989519252677,0.001901901901901902,0.003778677275625783
bpi_2013,IsolationForest,L1_Micro,minimal,1.5,0.6999323572641789,0.9990776490776492,0.8231696682423456,0.22749999999999998,0.0006006006006006006,0.0011974567055229356
bpi_2013,IsolationForest,L1_Micro,minimal,1.75,0.6999819792761676,0.9999141999141999,0.8234878440378889,0.0,0.0,0.0
bpi_2013,IsolationForest,L1_Micro,minimal,2.0,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
bpi_2013,IsolationForest,L1_Micro,minimal,2.25,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
bpi_2013,IsolationForest,L1_Micro,minimal,2.5,0.7,1.0,0.8235294117647058,0.0,0.0,0.0
bpi_2013,IsolationForest,L1_Micro,position_based,-1.5,0.6983184274010308,0.833054483054483,0.7597457330476546,0.2914767228635561,0.16026026026026025,0.20672467884657605
bpi_2013,IsolationForest,L1_Micro,position_based,-1.25,0.7038048385856348,0.8551694551694553,0.772122169354095,0.32189903164918865,0.16026026026026025,0.21385292827474264
bpi_2013,IsolationForest,L1_Micro,position_based,-1.0,0.712281078059166,0.8916773916773917,0.7919396865583304,0.3870379375813567,0.15955955955955956,0.22587782377690474
bpi_2013,IsolationForest,L1_Micro,position_based,-0.75,0.7114489828194772,0.9096310596310596,0.7984224883282799,0.39726066983504044,0.13913913913913914,0.20604574832868044
bpi_2013,IsolationForest,L1_Micro,position_based,-0.5,0.7073554522537674,0.9331402831402832,0.8047071625385286,0.3887753585465389,0.0991991991991992,0.1580078089266373
bpi_2013,IsolationForest,L1_Micro,position_based,-0.25,0.7063873247845852,0.953925353925354,0.8117023184968458,0.4104436190420694,0.07482482482482482,0.12654631485209458
bpi_2013,IsolationForest,L1_Micro,position_based,0.0,0.7058465824870126,0.9667310167310166,0.8159420790300593,0.4359564422852934,0.059959959959959966,0.10540050832807346
bpi_2013,IsolationForest,L1_Micro,position_based,0.25,0.7050199950829439,0.9762762762762763,0.8187659339191076,0.45924037379032423,0.0468968968968969,0.0850930604237791
bpi_2013,IsolationForest,L1_Micro,position_based,0.5,0.7034076277367577,0.9839553839553841,0.8203584691965075,0.4604195101538582,0.03193193193193193,0.059700368570973675
bpi_2013,IsolationForest,L1_Micro,position_based,0.75,0.7019305054500016,0.9891462891462892,0.8211472346077363,0.44000134528387125,0.01991991991991992,0.038092873992880125
bpi_2013,IsolationForest,L1_Micro,position_based,1.0,0.7008786001973117,0.9929858429858429,0.8217448981390862,0.40068218907690306,0.011161161161161162,0.021703926737970947
bpi_2013,IsolationForest,L1_Micro,position_based,1.25,0.7004678413790253,0.9958601458601459,0.8224444504031749,0.3982407518656467,0.006356356356356356,0.012500802759302643
bpi_2013,IsolationForest,L1_Micro,position_based,1.5,0.7001535864970743,0.9978764478764479,0.8229143509090159,0.36759864232774453,0.002852852852852853,0.005654855309732162
bpi_2013,IsolationForest,L1_Micro,position_based,1.75,0.7000496505579816,0.9988845988845989,0.8231851694271134,0.3386111111111111,0.0013513513513513514,0.002688216563095743
bpi_2013,IsolationForest,L1_Micro,position_based,2.0,0.7000240470435091,0.9996138996138996,0.8234150743463939,0.32785714285714285,0.0005005005005005005,0.000998752669225812
bpi_2013,IsolationForest,L1_Micro,position_based,2.25,0.7000180234304596,0.99993564993565,0.8235200581999583,0.15,0.00015015015015015014,0.0002999999999999999
bpi_2013,IsolationForest,L1_Micro,position_based,2.5,0.7000120147180973,0.9999570999570999,0.8235231763302787,0.15,0.0001001001001001001,0.00020005002501250624
bpi_2013,IsolationForest,L1_Micro,process_context,-1.5,0.7012075740150147,0.8446589446589445,0.7662510435122981,0.3071209276616359,0.16026026026026025,0.2104286449958639
bpi_2013,IsolationForest,L1_Micro,process_context,-1.25,0.7076634126087648,0.8711926211926212,0.780946045743356,0.34796414130883324,0.16026026026026025,0.2193251738435847
bpi_2013,IsolationForest,L1_Micro,process_context,-1.0,0.7123336994320404,0.8917417417417418,0.7919975894308753,0.38734451084191995,0.1597097097097097,0.22608027906048872
bpi_2013,IsolationForest,L1_Micro,process_context,-0.75,0.7164884854925616,0.9210424710424711,0.8059802819803965,0.44854274479271383,0.14959959959959962,0.22421035808287687
bpi_2013,IsolationForest,L1_Micro,process_context,-0.5,0.7131500726028308,0.944894894894895,0.8128206671190495,0.4683420668361694,0.11316316316316317,0.182132128129375
bpi_2013,IsolationForest,L1_Micro,process_context,-0.25,0.710213929019216,0.9596096096096096,0.8162859234932623,0.4783106239737034,0.08638638638638638,0.14629426199143533
bpi_2013,IsolationForest,L1_Micro,process_context,0.0,0.7078981870565284,0.9695409695409696,0.8183137089120267,0.48372578295097746,0.06651651651651651,0.11692878167654838
bpi_2013,IsolationForest,L1_Micro,process_context,0.25,0.7058990166974528,0.9772200772200772,0.8196902130908962,0.4851112904609461,0.05,0.09063040183377
bpi_2013,IsolationForest,L1_Micro,process_context,0.5,0.7042840991518783,0.9839124839124839,0.8209392848999147,0.49008858983018033,0.036036036036036036,0.06711276805546197
bpi_2013,IsolationForest,L1_Micro,process_context,0.75,0.7031769113700316,0.9891677391677393,0.8220066361615501,0.5045398254543433,0.025725725725725724,0.04892080712685949
bpi_2013,IsolationForest,L1_Micro,process_context,1.0,0.7020696578925548,0.9926855426855428,0.8224599308653355,0.49896331683886574,0.01706706706706707,0.032989472974116286
bpi_2013,IsolationForest,L1_Micro,process_context,1.25,0.7013102856806219,0.9956885456885457,0.8229662345916193,0.5087983972113799,0.010510510510510511,0.020579941450665124
bpi_2013,IsolationForest,L1_Micro,process_context,1.5,0.7007611384991985,0.9977048477048477,0.8232753821365477,0.5195236307736308,0.005905905905905906,0.01166736135190696
bpi_2013,IsolationForest,L1_Micro,process_context,1.75,0.7004018218402928,0.9987558987558988,0.8233847802875202,0.5144591806660772,0.003153153153153153,0.006258573917962263
bpi_2013,IsolationForest,L1_Micro,process_context,2.0,0.7002300566006372,0.9994422994422993,0.8234992557699048,0.5477777777777778,0.0016516516516516516,0.0032878738627535506
bpi_2013,IsolationForest,L1_Micro,process_context,2.25,0.7001592760595272,0.9998069498069497,0.8235741046924414,0.6988888888888889,0.000950950950950951,0.001897008873684295
bpi_2013,IsolationForest,L1_Micro,process_context,2.5,0.7000300399530428,0.9998927498927499,0.8235138222145114,0.2333333333333333,0.00025025025025025025,0.0004999500249875062
bpi_2013,IsolationForest,L1_Micro,time_based_circular,-1.5,0.7004356596369271,0.8415272415272416,0.7645154903616987,0.3022478889459916,0.1602102102102102,0.20933959133795016
bpi_2013,IsolationForest,L1_Micro,time_based_circular,-1.25,0.7053694241456478,0.8620978120978121,0.77589079387064,0.3316734576575567,0.15975975975975976,0.21558352350581472
bpi_2013,IsolationForest,L1_Micro,time_based_circular,-1.0,0.7116822143152106,0.890926640926641,0.79127342924068,0.38274152018011093,0.15780780780780782,0.22338959494819827
bpi_2013,IsolationForest,L1_Micro,time_based_circular,-0.75,0.7165409135750987,0.9198627198627198,0.8055648857769739,0.44662776513596586,0.1509009009009009,0.22548893701748401
bpi_2013,IsolationForest,L1_Micro,time_based_circular,-0.5,0.7192739057719535,0.9452809952809954,0.8169301800433939,0.5216727566071712,0.13913913913913914,0.2195899776866229
bpi_2013,IsolationForest,L1_Micro,time_based_circular,-0.25,0.7188454315135692,0.9655941655941656,0.824144278271957,0.5967101215009996,0.11876876876876877,0.1980150836723435
bpi_2013,IsolationForest,L1_Micro,time_based_circular,0.0,0.7153855023246941,0.9797940797940798,0.8269683158237784,0.6573345121557983,0.09044044044044044,0.15897320315964558
bpi_2013,IsolationForest,L1_Micro,time_based_circular,0.25,0.7099012966020889,0.9881810381810382,0.8262386334108894,0.6770910579804683,0.05775775775775775,0.10641099081452496
bpi_2013,IsolationForest,L1_Micro,time_based_circular,0.5,0.7050361661269131,0.9932646932646932,0.8246913155158616,0.6594046737422807,0.03038038038038038,0.05804543437752727
bpi_2013,IsolationForest,L1_Micro,time_based_circular,0.75,0.702178661724497,0.9964392964392964,0.8238204827272864,0.6253957536562628,0.013863863863863865,0.02710582869977569
bpi_2013,IsolationForest,L1_Micro,time_based_circular,1.0,0.701177024887133,0.9981767481767483,0.8237231665563135,0.6272197491564836,0.007407407407407407,0.014636492816596383
bpi_2013,IsolationForest,L1_Micro,time_based_circular,1.25,0.700735620555948,0.9992921492921493,0.8237978097683847,0.7112103174603175,0.0042042042042042035,0.008356342687890858
